img,obj_number,volume,yfp,dox,substrate,bestradiol,timepoint,time_in_hr
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,105.0,115.0,275813.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,108.0,103.0,234087.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,118.0,2144.0,5831968.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,119.0,150.0,337669.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,122.0,963.0,2361908.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,124.0,973.0,2648477.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,125.0,1872.0,4566736.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,126.0,1001.0,2307769.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,127.0,1648.0,3948489.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,136.0,440.0,1077686.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,146.0,2944.0,7006337.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,148.0,2296.0,5641519.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,154.0,2391.0,6984706.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,157.0,265.0,615790.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,177.0,150.0,344096.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,180.0,5.0,10974.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,194.0,117.0,268300.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,202.0,1028.0,2438857.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,207.0,301.0,686766.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,216.0,296.0,773860.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,219.0,407.0,1303929.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,229.0,616.0,1400738.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,233.0,346.0,808682.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,240.0,414.0,1010748.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,245.0,554.0,1346008.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,258.0,612.0,1412828.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,302.0,578.0,1295645.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,309.0,295.0,947665.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,316.0,77.0,181719.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,323.0,1244.0,2943574.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,325.0,7.0,15914.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,332.0,178.0,416641.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,347.0,92.0,213940.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,348.0,99.0,224143.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,349.0,52.0,124261.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_10_t5.tif,350.0,25.0,57099.0,50dox,yfp15,minusbest,4.0,1.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,1.0,32.0,69480.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,2.0,2366.0,5915959.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,3.0,1730.0,3980476.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,4.0,1484.0,4013606.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,6.0,134.0,320317.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,7.0,102.0,241837.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,9.0,2259.0,5731852.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,11.0,1361.0,3518689.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,12.0,1997.0,4888222.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,13.0,351.0,895332.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,14.0,1689.0,4252779.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,18.0,1795.0,4436323.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,20.0,4047.0,10820113.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,22.0,2870.0,8324086.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,24.0,927.0,2325971.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,26.0,1498.0,4050838.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,30.0,3636.0,10132564.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,31.0,2387.0,5627577.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,33.0,1535.0,4118872.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,34.0,269.0,642901.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,35.0,1486.0,3632126.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,36.0,682.0,1772991.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,37.0,1040.0,2564043.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,39.0,1846.0,5033262.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,45.0,796.0,2100340.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,49.0,1241.0,3374957.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,52.0,374.0,1378630.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,54.0,269.0,670714.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,59.0,121.0,309506.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,61.0,3688.0,9690394.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,70.0,2113.0,5556299.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,72.0,1125.0,2616353.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,80.0,2587.0,7377298.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,82.0,2111.0,5259853.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,85.0,724.0,1774060.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,86.0,954.0,2875301.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,90.0,187.0,458487.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,101.0,563.0,1314689.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,108.0,1708.0,4255522.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,111.0,185.0,459327.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,113.0,382.0,947260.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,120.0,773.0,1879642.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,122.0,169.0,400327.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,125.0,288.0,680888.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,126.0,1600.0,4166134.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,127.0,1302.0,3620128.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,131.0,333.0,817033.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,138.0,1.0,2324.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,140.0,1238.0,3326087.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,147.0,1116.0,2635554.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,153.0,598.0,1418664.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,157.0,209.0,500372.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,158.0,2685.0,6640338.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,165.0,591.0,1771360.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,166.0,329.0,780351.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,168.0,804.0,1974929.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,172.0,1271.0,3117732.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,175.0,2692.0,6678067.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,182.0,498.0,1396153.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,193.0,136.0,344751.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,198.0,333.0,790207.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,207.0,98.0,235818.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,211.0,110.0,271932.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,214.0,229.0,523965.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,237.0,191.0,449071.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,240.0,368.0,873905.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t1.tif,241.0,560.0,1376320.0,50dox,yfp15,minusbest,0.0,0.0
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,1.0,5.0,10817.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,2.0,1681.0,4273119.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,3.0,1732.0,4571246.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,4.0,1972.0,5459190.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,5.0,109.0,253029.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,6.0,3667.0,9751274.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,7.0,2399.0,5944990.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,8.0,190.0,626133.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,9.0,1211.0,4122288.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,10.0,1437.0,3538650.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,11.0,2550.0,6888255.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,12.0,1979.0,5027034.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,13.0,2009.0,5889541.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,15.0,1543.0,3540092.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,16.0,2296.0,5812400.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,19.0,710.0,1737813.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,21.0,1753.0,4714224.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,22.0,1388.0,3640056.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,23.0,4511.0,12533135.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,24.0,203.0,549482.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,25.0,2025.0,4940140.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,26.0,1949.0,5120332.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,30.0,2766.0,6718038.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,31.0,1640.0,3883361.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,38.0,2732.0,7892186.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,39.0,2434.0,6598272.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,40.0,1024.0,2456320.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,43.0,277.0,747607.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,44.0,2219.0,5267346.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,45.0,260.0,622900.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,48.0,994.0,2284356.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,50.0,1051.0,2433317.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,51.0,2060.0,5415552.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,53.0,1680.0,4254723.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,58.0,2992.0,9288362.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,66.0,2027.0,4912863.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,72.0,320.0,808015.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,73.0,1793.0,4691469.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,75.0,297.0,672574.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,83.0,38.0,87427.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,92.0,2207.0,5657067.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,95.0,1200.0,2918915.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,96.0,2141.0,5412649.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,105.0,751.0,2058694.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,117.0,222.0,523045.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,118.0,1387.0,3439889.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,121.0,857.0,2021308.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,134.0,658.0,1587013.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,145.0,2278.0,5521281.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,147.0,2864.0,7163963.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,148.0,2996.0,7545790.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,151.0,770.0,1809933.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,153.0,898.0,2073599.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,154.0,517.0,1179803.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,179.0,874.0,2153942.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,189.0,293.0,689699.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,215.0,264.0,597959.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,225.0,147.0,548265.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,226.0,759.0,2069884.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,229.0,107.0,260557.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,238.0,22.0,51550.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,239.0,236.0,656653.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,260.0,74.0,184622.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,263.0,433.0,1033627.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,266.0,318.0,896027.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t2.tif,273.0,150.0,348225.0,50dox,yfp15,minusbest,1.0,0.25
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,1.0,1900.0,4855846.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,2.0,80.0,180225.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,3.0,2.0,4322.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,5.0,1734.0,4787052.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,7.0,3013.0,7454962.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,8.0,2242.0,5368307.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,9.0,2863.0,7425937.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,12.0,1765.0,4523289.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,13.0,1499.0,3429431.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,14.0,140.0,347821.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,17.0,788.0,2258871.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,19.0,1943.0,5091120.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,20.0,1328.0,3385790.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,21.0,1123.0,3490838.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,24.0,107.0,265685.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,25.0,1418.0,3359872.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,26.0,1620.0,4001557.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,28.0,125.0,321426.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,30.0,1073.0,2533209.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,33.0,1984.0,5081485.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,35.0,1647.0,4133870.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,37.0,2300.0,5626786.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,38.0,325.0,791934.0,50dox,yfp15,minusbest,2.0,0.5
timelapse_w5447.laser.35_yfp15_50dox_minusbest_8_t3.tif,39.0,1742.0,4682444.0,50dox,yfp15,minusbest,2.0,0.5
